"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-GameTitleComparatorEqual-record1Value","0-GameTitleComparatorEqual-record2Value","0-GameTitleComparatorEqual-record1PreprocessedValue","0-GameTitleComparatorEqual-record2PreprocessedValue","0-GameTitleComparatorEqual-similarity","0-GameTitleComparatorEqual-postproccesedSimilarity","1-GameTitleComparatorJaccard-record1Value","1-GameTitleComparatorJaccard-record2Value","1-GameTitleComparatorJaccard-record1PreprocessedValue","1-GameTitleComparatorJaccard-record2PreprocessedValue","1-GameTitleComparatorJaccard-similarity","1-GameTitleComparatorJaccard-postproccesedSimilarity","2-GameTitleComparatorLevenshtein-record1Value","2-GameTitleComparatorLevenshtein-record2Value","2-GameTitleComparatorLevenshtein-record1PreprocessedValue","2-GameTitleComparatorLevenshtein-record2PreprocessedValue","2-GameTitleComparatorLevenshtein-similarity","2-GameTitleComparatorLevenshtein-postproccesedSimilarity","3-GamePlatformComparatorEqual-record1Value","3-GamePlatformComparatorEqual-record2Value","3-GamePlatformComparatorEqual-record1PreprocessedValue","3-GamePlatformComparatorEqual-record2PreprocessedValue","3-GamePlatformComparatorEqual-similarity","3-GamePlatformComparatorEqual-postproccesedSimilarity","4-GamePlatformComparatorJaccard-record1Value","4-GamePlatformComparatorJaccard-record2Value","4-GamePlatformComparatorJaccard-record1PreprocessedValue","4-GamePlatformComparatorJaccard-record2PreprocessedValue","4-GamePlatformComparatorJaccard-similarity","4-GamePlatformComparatorJaccard-postproccesedSimilarity","5-GamePlatformComparatorLevenshtein-record1Value","5-GamePlatformComparatorLevenshtein-record2Value","5-GamePlatformComparatorLevenshtein-record1PreprocessedValue","5-GamePlatformComparatorLevenshtein-record2PreprocessedValue","5-GamePlatformComparatorLevenshtein-similarity","5-GamePlatformComparatorLevenshtein-postproccesedSimilarity","6-GameReleaseDateComparator2Years-record1Value","6-GameReleaseDateComparator2Years-record2Value","6-GameReleaseDateComparator2Years-record1PreprocessedValue","6-GameReleaseDateComparator2Years-record2PreprocessedValue","6-GameReleaseDateComparator2Years-similarity","6-GameReleaseDateComparator2Years-postproccesedSimilarity","7-PublisherNameComparatorEqual-record1Value","7-PublisherNameComparatorEqual-record2Value","7-PublisherNameComparatorEqual-record1PreprocessedValue","7-PublisherNameComparatorEqual-record2PreprocessedValue","7-PublisherNameComparatorEqual-similarity","7-PublisherNameComparatorEqual-postproccesedSimilarity","8-PublisherNameComparatorJaccard-record1Value","8-PublisherNameComparatorJaccard-record2Value","8-PublisherNameComparatorJaccard-record1PreprocessedValue","8-PublisherNameComparatorJaccard-record2PreprocessedValue","8-PublisherNameComparatorJaccard-similarity","8-PublisherNameComparatorJaccard-postproccesedSimilarity","9-PublisherNameComparatorLevenshtein-record1Value","9-PublisherNameComparatorLevenshtein-record2Value","9-PublisherNameComparatorLevenshtein-record1PreprocessedValue","9-PublisherNameComparatorLevenshtein-record2PreprocessedValue","9-PublisherNameComparatorLevenshtein-similarity","9-PublisherNameComparatorLevenshtein-postproccesedSimilarity"
"WekaMatchingRule","jpntop_293","vga_games_json2494","0.9833686895964753",,"Final Fantasy Tactics Advance","Final Fantasy Tactics Advance","Final Fantasy Tactics Advance","Final Fantasy Tactics Advance","1.0","1.0","Final Fantasy Tactics Advance","Final Fantasy Tactics Advance","Final Fantasy Tactics Advance","Final Fantasy Tactics Advance","1.0","1.0","Final Fantasy Tactics Advance","Final Fantasy Tactics Advance","Final Fantasy Tactics Advance","Final Fantasy Tactics Advance","1.0","1.0","GBA","GBA","GBA","GBA","1.0","1.0","GBA","GBA","GBA","GBA","1.0","1.0","GBA","GBA","GBA","GBA","1.0","1.0","2003-02-14T00:00","2003-09-08T00:00","2003-02-14T00:00","2003-09-08T00:00","1.0","1.0","Square","Square Enix","Square","Square Enix","0.0","0.0","Square","Square Enix","Square","Square Enix","0.5","0.5","Square","Square Enix","Square","Square Enix","0.5454545454545454","0.5454545454545454"
"WekaMatchingRule","jpntop_8","vga_games_json9","0.941249125471744",,"New Super Mario Bros. Wii","New Super Mario Bros. Wii","New Super Mario Bros. Wii","New Super Mario Bros. Wii","1.0","1.0","New Super Mario Bros. Wii","New Super Mario Bros. Wii","New Super Mario Bros. Wii","New Super Mario Bros. Wii","1.0","1.0","New Super Mario Bros. Wii","New Super Mario Bros. Wii","New Super Mario Bros. Wii","New Super Mario Bros. Wii","1.0","1.0","WII","Wii","WII","Wii","0.0","0.0","WII","Wii","WII","Wii","1.0","1.0","WII","Wii","WII","Wii","1.0","1.0","2009-03-12T00:00","2009-11-15T00:00","2009-03-12T00:00","2009-11-15T00:00","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0"
"WekaMatchingRule","jpntop_105","vga_games_json204",,,"Mario Tennis","Dragon Quest VIII: Journey of the Cursed King","Mario Tennis","Dragon Quest VIII: Journey of the Cursed King","0.0","0.0","Mario Tennis","Dragon Quest VIII: Journey of the Cursed King","Mario Tennis","Dragon Quest VIII: Journey of the Cursed King","0.0","0.0","Mario Tennis","Dragon Quest VIII: Journey of the Cursed King","Mario Tennis","Dragon Quest VIII: Journey of the Cursed King","0.15555555555555556","0.15555555555555556","N64","PS2","N64","PS2","0.0","0.0","N64","PS2","N64","PS2","0.0","0.0","N64","PS2","N64","PS2","0.0","0.0","2000-07-21T00:00","2005-11-15T00:00","2000-07-21T00:00","2005-11-15T00:00","0.0","0.0","Nintendo","Square Enix","Nintendo","Square Enix","0.0","0.0","Nintendo","Square Enix","Nintendo","Square Enix","0.0","0.0","Nintendo","Square Enix","Nintendo","Square Enix","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","jpntop_42","vga_games_json136","0.040220227810778685",,"Pokemon Ultra Sun / Ultra Moon","Pokémon: Ultra Sun and Ultra Moon","Pokemon Ultra Sun / Ultra Moon","Pokémon: Ultra Sun and Ultra Moon","0.0","0.0","Pokemon Ultra Sun / Ultra Moon","Pokémon: Ultra Sun and Ultra Moon","Pokemon Ultra Sun / Ultra Moon","Pokémon: Ultra Sun and Ultra Moon","0.5","0.5","Pokemon Ultra Sun / Ultra Moon","Pokémon: Ultra Sun and Ultra Moon","Pokemon Ultra Sun / Ultra Moon","Pokémon: Ultra Sun and Ultra Moon","0.8484848484848485","0.8484848484848485","3DS","3DS","3DS","3DS","1.0","1.0","3DS","3DS","3DS","3DS","1.0","1.0","3DS","3DS","3DS","3DS","1.0","1.0","2017-11-17T00:00","2017-11-17T00:00","2017-11-17T00:00","2017-11-17T00:00","1.0","1.0","Pokemon Co.","Nintendo","Pokemon Co.","Nintendo","0.0","0.0","Pokemon Co.","Nintendo","Pokemon Co.","Nintendo","0.0","0.0","Pokemon Co.","Nintendo","Pokemon Co.","Nintendo","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","jpntop_175","vga_games_json5793",,,"Jump! Ultimate Stars","Golden Sun: The Lost Age","Jump! Ultimate Stars","Golden Sun: The Lost Age","0.0","0.0","Jump! Ultimate Stars","Golden Sun: The Lost Age","Jump! Ultimate Stars","Golden Sun: The Lost Age","0.0","0.0","Jump! Ultimate Stars","Golden Sun: The Lost Age","Jump! Ultimate Stars","Golden Sun: The Lost Age","0.25","0.25","NDS","GBA","NDS","GBA","0.0","0.0","NDS","GBA","NDS","GBA","0.0","0.0","NDS","GBA","NDS","GBA","0.0","0.0","2006-11-23T00:00","2003-04-14T00:00","2006-11-23T00:00","2003-04-14T00:00","0.0","0.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0"
"WekaMatchingRule","jpntop_16","vga_games_json1161",,,"Dragon Quest VII: Warriors of Eden","SSX 3","Dragon Quest VII: Warriors of Eden","SSX 3","0.0","0.0","Dragon Quest VII: Warriors of Eden","SSX 3","Dragon Quest VII: Warriors of Eden","SSX 3","0.0","0.0","Dragon Quest VII: Warriors of Eden","SSX 3","Dragon Quest VII: Warriors of Eden","SSX 3","0.08823529411764708","0.08823529411764708","PS1","PS2","PS1","PS2","0.0","0.0","PS1","PS2","PS1","PS2","0.3333333333333333","0.3333333333333333","PS1","PS2","PS1","PS2","0.6666666666666667","0.6666666666666667","2000-08-26T00:00","2003-10-20T00:00","2000-08-26T00:00","2003-10-20T00:00","0.0","0.0","Enix","EA Sports BIG","Enix","EA Sports BIG","0.0","0.0","Enix","EA Sports BIG","Nintendo","Konami","0.0","0.0","Enix","EA Sports BIG","Enix","EA Sports BIG","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","jpntop_1","vga_games_json4355",,,"Pokemon Gold / Silver","Watch Dogs 2","Pokemon Gold / Silver","Watch Dogs 2","0.0","0.0","Pokemon Gold / Silver","Watch Dogs 2","Pokemon Gold / Silver","Watch Dogs 2","0.0","0.0","Pokemon Gold / Silver","Watch Dogs 2","Pokemon Gold / Silver","Watch Dogs 2","0.1428571428571429","0.1428571428571429","GMB","PS2","GMB","PS4","0.0","0.0","GMB","PS2","GMB","PS2","0.0","0.0","GMB","PS4","GMB","PS4","0.0","0.0","1999-11-21T00:00","2016-11-15T00:00","1999-11-21T00:00","2016-11-15T00:00","0.0","0.0","Nintendo","Ubisoft","Nintendo","Ubisoft","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0"
"WekaMatchingRule","jpntop_127","vga_games_json3337",,,"Donkey Kong 64","NBA Live 06","Donkey Kong 64","NBA Live 06","0.0","0.0","Donkey Kong 64","NBA Live 06","Donkey Kong 64","NBA Live 06","0.0","0.0","Donkey Kong 64","NBA Live 06","Donkey Kong 64","NBA Live 06","0.2142857142857143","0.2142857142857143","N64","XB","N64","XB","0.0","0.0","NDS","PS","NDS","PS","0.0","0.0","N64","XB","N64","XB","0.0","0.0","2014-06-12T00:00","2010-11-21T00:00","2014-06-12T00:00","2010-11-21T00:00","0.0","0.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0"
"WekaMatchingRule","jpntop_167","vga_games_json3941",,,"Rhythm Heaven Megamix","Pachi-Slot Aruze Oukoku 2","Rhythm Heaven Megamix","Pachi-Slot Aruze Oukoku 2","0.0","0.0","Rhythm Heaven Megamix","Pachi-Slot Aruze Oukoku 2","Rhythm Heaven Megamix","Pachi-Slot Aruze Oukoku 2","0.0","0.0","Rhythm Heaven Megamix","Pachi-Slot Aruze Oukoku 2","Rhythm Heaven Megamix","Pachi-Slot Aruze Oukoku 2","0.12","0.12","3DS","PS","3DS","PS","0.0","0.0","3DS","PS","3DS","PS","0.0","0.0","3DS","PS","3DS","PS","0.33333333333333337","0.33333333333333337","2015-11-06T00:00","1999-11-25T00:00","2015-11-06T00:00","1999-11-25T00:00","0.0","0.0","Nintendo","Aruze Corp","Nintendo","Aruze Corp","0.0","0.0","Nintendo","Aruze Corp","Nintendo","Aruze Corp","0.0","0.0","Nintendo","Aruze Corp","Nintendo","Aruze Corp","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","jpntop_130","vga_games_json4665",,,"Mega Man Battle Network 4: Blue Moon / Red Sun","Deadpool","Mega Man Battle Network 4: Blue Moon / Red Sun","Deadpool","0.0","0.0","Mega Man Battle Network 4: Blue Moon / Red Sun","Deadpool","Mega Man Battle Network 4: Blue Moon / Red Sun","Deadpool","0.0","0.0","Mega Man Battle Network 4: Blue Moon / Red Sun","Deadpool","Mega Man Battle Network 4: Blue Moon / Red Sun","Deadpool","0.08695652173913049","0.08695652173913049","GBA","X360","GBA","X360","0.0","0.0","GBA","X360","GBA","X360","0.0","0.0","3DS","DS","3DS","DS","0.6666666666666667","0.6666666666666667","2003-12-12T00:00","2013-06-25T00:00","2003-12-12T00:00","2013-06-25T00:00","0.0","0.0","Capcom","Activision","Capcom","Activision","0.0","0.0","Capcom","Activision","Capcom","Activision","0.0","0.0","Capcom","Activision","Capcom","Activision","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","jpntop_188","vga_games_json1906",,,"Mario Party 5","Shadow of the Colossus","Mario Party 5","Shadow of the Colossus","0.0","0.0","Pokemon Sun / Moon","Hyperdimension Neptunia","Pokemon Sun / Moon","Hyperdimension Neptunia","0.0","0.0","Mario Party 5","Shadow of the Colossus","Mario Party 5","Shadow of the Colossus","0.18181818181818177","0.18181818181818177","GCN","PS2","GCN","PS2","0.0","0.0","GCN","PS2","GCN","PS2","0.0","0.0","GCN","PS2","GCN","PS2","0.0","0.0","2003-11-28T00:00","2005-10-18T00:00","2003-11-28T00:00","2005-10-18T00:00","0.0","0.0","Nintendo","Sony Computer Entertainment","Nintendo","Sony Computer Entertainment","0.0","0.0","Pokemon Co.","Idea Factory","Pokemon Co.","Idea Factory","0.0","0.0","Nintendo","Sony Computer Entertainment","Nintendo","Sony Computer Entertainment","0.18518518518518523","0.18518518518518523"
"WekaMatchingRule","jpntop_167","vga_games_json3948",,,"Rhythm Heaven Megamix","Two Worlds II","Rhythm Heaven Megamix","Two Worlds II","0.0","0.0","Rhythm Heaven Megamix","Two Worlds II","Rhythm Heaven Megamix","Two Worlds II","0.0","0.0","Rhythm Heaven Megamix","Two Worlds II","Rhythm Heaven Megamix","Two Worlds II","0.19047619047619047","0.19047619047619047","3DS","X360","3DS","X360","0.0","0.0","3DS","X360","3DS","X360","0.0","0.0","3DS","X360","3DS","X360","0.25","0.25","2015-11-06T00:00","2011-01-25T00:00","2015-11-06T00:00","2011-01-25T00:00","0.0","0.0","Nintendo","SouthPeak Interactive","Nintendo","SouthPeak Interactive","0.0","0.0","Nintendo","SouthPeak Interactive","Nintendo","SouthPeak Interactive","0.0","0.0","Nintendo","SouthPeak Interactive","Nintendo","SouthPeak Interactive","0.19047619047619047","0.19047619047619047"
"WekaMatchingRule","jpntop_191","vga_games_json3485",,,"Just Dance Wii","Sacred 2: Fallen Angel","Just Dance Wii","Sacred 2: Fallen Angel","0.0","0.0","Just Dance Wii","Sacred 2: Fallen Angel","Just Dance Wii","Sacred 2: Fallen Angel","0.0","0.0","Just Dance Wii","Sacred 2: Fallen Angel","Just Dance Wii","Sacred 2: Fallen Angel","0.18181818181818177","0.18181818181818177","PS2","Wii","PS2","Wii","0.0","0.0","WII","PS3","WII","PS3","0.0","0.0","WII","PS3","WII","PS3","0.0","0.0","2011-10-13T00:00","2009-05-11T00:00","2011-10-13T00:00","2009-05-11T00:00","0.0","0.0","Nintendo","CDV Software Entertainment","Nintendo","CDV Software Entertainment","0.0","0.0","Nintendo","CDV Software Entertainment","Nintendo","CDV Software Entertainment","0.0","0.0","Nintendo","CDV Software Entertainment","Nintendo","CDV Software Entertainment","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","jpntop_202","vga_games_json97",,,"New Super Mario Bros.","TouchMaster 3","New Super Mario Bros.","TouchMaster 3","0.0","0.0","Mario Sports Mix","TouchMaster 3","New Super Mario Bros.","TouchMaster 3","0.0","0.0","Mario Sports Mix","FIFA 13","Mario Sports Mix","FIFA 13","0.125","0.125","WII","PS3","WII","PS3","0.0","0.0","WII","PS3","WII","PS3","0.0","0.0","WII","PS3","WII","PS3","0.0","0.0","2010-11-25T00:00","2012-09-25T00:00","2010-11-25T00:00","2012-09-25T00:00","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0","Nintendo","EA Sports","Nintendo","EA Sports","0.0","0.0"
"WekaMatchingRule","jpntop_186","vga_games_json2068",,,"Taiko no Tatsujin DS: Dokodon in Touch!","Freekstyle","Taiko no Tatsujin DS: Dokodon in Touch!","Freekstyle","0.0","0.0","Taiko no Tatsujin DS: Dokodon in Touch!","Freekstyle","Taiko no Tatsujin DS: Dokodon in Touch!","Freekstyle","0.0","0.0","Taiko no Tatsujin DS: Dokodon in Touch!","Freekstyle","Taiko no Tatsujin DS: Dokodon in Touch!","Freekstyle","0.05128205128205132","0.05128205128205132","NDS","PS2","NDS","PS2","0.0","0.0","NDS","PS2","NDS","PS2","0.0","0.0","NDS","PS2","NDS","PS2","0.0","0.0","2007-07-26T00:00","2002-06-17T00:00","2007-07-26T00:00","2002-06-17T00:00","0.0","0.0","Bandai Namco Games","EA Sports BIG","Bandai Namco Games","EA Sports BIG","0.0","0.0","Bandai Namco Games","EA Sports BIG","Bandai Namco Games","EA Sports BIG","0.0","0.0","Bandai Namco Games","EA Sports BIG","Bandai Namco Games","EA Sports BIG","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","jpntop_111","vga_games_json1930",,,"Professor Layton and the Curious Village","Rocksmith","Professor Layton and the Curious Village","Rocksmith","0.0","0.0","Professor Layton and the Curious Village","Rocksmith","Professor Layton and the Curious Village","Rocksmith","0.0","0.0","Professor Layton and the Curious Village","Rocksmith","Professor Layton and the Curious Village","Rocksmith","0.125","0.125","NDS","PS3","NDS","PS3","0.0","0.0","NDS","PS3","NDS","PS3","0.0","0.0","NDS","PS3","NDS","PS3","0.0","0.0","2007-02-15T00:00","2011-10-18T00:00","2007-02-15T00:00","2011-10-18T00:00","0.0","0.0","Level 5","Ubisoft","Level 5","Ubisoft","0.0","0.0","Level 5","Ubisoft","Level 5","Ubisoft","0.0","0.0","Level 5","Ubisoft","Level 5","Ubisoft","0.0","0.0"
"WekaMatchingRule","jpntop_185","vga_games_json1756",,,"Paper Mario","Game & Watch Gallery 3","Paper Mario","Game & Watch Gallery 3","0.0","0.0","Paper Mario","Game & Watch Gallery 3","Paper Mario","Game & Watch Gallery 3","0.0","0.0","Paper Mario","Game & Watch Gallery 3","Paper Mario","Game & Watch Gallery 3","0.2272727272727273","0.2272727272727273","N64","GB","N64","GB","0.0","0.0","N64","GB","N64","GB","0.0","0.0","N64","GB","N64","GB","0.0","0.0","2000-11-08T00:00","1999-04-16T00:00","2000-11-08T00:00","1999-04-16T00:00","0.5","0.5","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0","Nintendo","Nintendo","Nintendo","Nintendo","1.0","1.0"
"WekaMatchingRule","jpntop_16","vga_games_json4000",,,"Dragon Quest VII: Warriors of Eden","Peter Jackson's King Kong: The Official Game of the Movie","Dragon Quest VII: Warriors of Eden","Peter Jackson's King Kong: The Official Game of the Movie","0.0","0.0","Dragon Quest VII: Warriors of Eden","Peter Jackson's King Kong: The Official Game of the Movie","Dragon Quest VII: Warriors of Eden","Peter Jackson's King Kong: The Official Game of the Movie","0.06666666666666667","0.06666666666666667","Pokemon Mystery Dungeon: Blue Rescue Team","Are You Smarter than a 5th Grader? Make the Grade","Pokemon Mystery Dungeon: Blue Rescue Team","Are You Smarter than a 5th Grader? Make the Grade","0.2857142857142857","0.2857142857142857","NDS","DS","NDS","DS","0.0","0.0","NDS","DS","NDS","DS","0.0","0.0","NDS","DS","NDS","DS","0.6666666666666667","0.6666666666666667","2005-11-17T00:00","2008-10-20T00:00","2005-11-17T00:00","2008-10-20T00:00","0.0","0.0","Nintendo","THQ","Nintendo","THQ","0.0","0.0","Nintendo","THQ","Nintendo","THQ","0.0","0.0","Nintendo","THQ","Nintendo","THQ","0.125","0.125"
"WekaMatchingRule","jpntop_135","vga_games_json5360",,,"Dynasty Warriors 5","EA Sports MMA","Dynasty Warriors 5","EA Sports MMA","0.0","0.0","Dynasty Warriors 5","EA Sports MMA","Dynasty Warriors 5","EA Sports MMA","0.0","0.0","Dynasty Warriors 5","EA Sports MMA","Dynasty Warriors 5","EA Sports MMA","0.16666666666666663","0.16666666666666663","PS2","PS3","PS2","PS3","0.0","0.0","PS2","PS3","PS2","PS3","0.3333333333333333","0.3333333333333333","PS2","PS3","PS2","PS3","0.6666666666666667","0.6666666666666667","2005-02-24T00:00","2010-10-19T00:00","2005-02-24T00:00","2010-10-19T00:00","0.0","0.0","Koei","EA Sports","Koei","EA Sports","0.0","0.0","Koei","EA Sports","Koei","EA Sports","0.0","0.0","Koei","EA Sports","Koei","EA Sports","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","jpntop_208","vga_games_json642",,,"Run For Money Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire!","Grand Theft Auto: Episodes from Liberty City","Run For Money Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire!","Grand Theft Auto: Episodes from Liberty City","0.0","0.0","Run For Money Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire!","Grand Theft Auto: Episodes from Liberty City","Run For Money Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire!","Grand Theft Auto: Episodes from Liberty City","0.0","0.0","Run For Money Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire!","Grand Theft Auto: Episodes from Liberty City","Run For Money Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire!","Grand Theft Auto: Episodes from Liberty City","0.23943661971830987","0.23943661971830987","3DS","X360","3DS","X360","0.0","0.0","3DS","X360","3DS","X360","0.0","0.0","PS3","PS2","PS3","PS2","0.6666666666666667","0.6666666666666667","2011-08-09T00:00","2004-09-14T00:00","2011-08-09T00:00","2004-09-14T00:00","0.0","0.0","Bandai Namco Games","Rockstar Games","Bandai Namco Games","Eidos Interactive","0.0","0.0","Bandai Namco Games","Eidos Interactive","Bandai Namco Games","Eidos Interactive","0.0","0.0","Bandai Namco Games","Rockstar Games","Bandai Namco Games","Rockstar Games","0.38888888888888884","0.38888888888888884"
"WekaMatchingRule","jpntop_150","vga_games_json2992",,,"One Piece: Pirate Warriors","Monopoly Streets","One Piece: Pirate Warriors","Monopoly Streets","0.0","0.0","Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi","Pro Evolution Soccer 2019","Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi","Pro Evolution Soccer 2019","0.0","0.0","Yo-kai Watch 3: Sukiyaki","Classic NES Series: Pac-Man","Yo-kai Watch 3: Sukiyaki","Classic NES Series: Pac-Man","0.14814814814814814","0.14814814814814814","PS3","Wii","PS3","Wii","0.0","0.0","PS3","Wii","PS3","GBA","0.0","0.0","3DS","GBA","3DS","GBA","0.0","0.0","2016-12-15T00:00","2004-06-02T00:00","2016-12-15T00:00","2004-06-02T00:00","0.0","0.0","Level 5","Nintendo","Level 5","Nintendo","0.0","0.0","Level 5","Nintendo","Level 5","Nintendo","0.0","0.0","Bandai Namco Games","Electronic Arts","Bandai Namco Games","Electronic Arts","0.2777777777777778","0.2777777777777778"
"WekaMatchingRule","jpntop_104","vga_games_json825",,,"World Soccer Winning Eleven 7","The Sims: House Party","World Soccer Winning Eleven 7","The Sims: House Party","0.0","0.0","World Soccer Winning Eleven 7","The Sims: House Party","World Soccer Winning Eleven 7","The Sims: House Party","0.0","0.0","World Soccer Winning Eleven 7","The Sims: House Party","World Soccer Winning Eleven 7","The Sims: House Party","0.13793103448275867","0.13793103448275867","PS2","PC","PS2","PC","0.0","0.0","PS2","PC","PS2","PC","0.0","0.0","PS2","PC","PS2","PC","0.33333333333333337","0.33333333333333337","2003-07-08T00:00","2001-03-26T00:00","2003-07-08T00:00","2001-03-26T00:00","0.0","0.0","Konami","Maxis","Konami","Maxis","0.0","0.0","Konami","Maxis","Konami","Maxis","0.0","0.0","Konami","Maxis","Konami","Maxis","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","jpntop_202","vga_games_json4008",,,"Mario Sports Mix","How to Train Your Dragon","Mario Sports Mix","How to Train Your Dragon","0.0","0.0","Mario Sports Mix","How to Train Your Dragon","Mario Sports Mix","How to Train Your Dragon","0.0","0.0","Mario Sports Mix","How to Train Your Dragon","Mario Sports Mix","How to Train Your Dragon","0.16666666666666663","0.16666666666666663","WII","DS","WII","DS","0.0","0.0","WII","DS","WII","DS","0.0","0.0","WII","DS","WII","DS","0.0","0.0","2010-11-25T00:00","2010-03-23T00:00","2010-11-25T00:00","2010-03-23T00:00","1.0","1.0","Nintendo","Activision","Nintendo","Activision","0.0","0.0","Nintendo","Activision","Nintendo","Activision","0.0","0.0","Nintendo","Activision","Nintendo","Activision","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","jpntop_112","vga_games_json693",,,"Mario Tennis","uDraw Studio","Mario Tennis","uDraw Studio","0.0","0.0","Oshare Majo Love and Berry: DS Collection","uDraw Studio","Oshare Majo Love and Berry: DS Collection","uDraw Studio","0.0","0.0","Oshare Majo Love and Berry: DS Collection","uDraw Studio","Oshare Majo Love and Berry: DS Collection","uDraw Studio","0.14634146341463417","0.14634146341463417","NDS","Wii","NDS","Wii","0.0","0.0","NDS","Wii","NDS","Wii","0.0","0.0","NDS","Wii","NDS","Wii","0.0","0.0","2006-11-22T00:00","2010-11-14T00:00","2006-11-22T00:00","2010-11-14T00:00","0.0","0.0","Sega","THQ","Sega","THQ","0.0","0.0","Level 5","Bandai","Level 5","Bandai","0.0","0.0","Sega","THQ","Sega","THQ","0.0","0.0"
"WekaMatchingRule","jpntop_430","vga_games_json336","0.941249125471744",,"The Legend of Zelda: Skyward Sword","The Legend of Zelda: Skyward Sword","The Legend of Zelda: Skyward Sword","The Legend of Zelda: Skyward Sword","1.0","1.0","The Legend of Zelda: Skyward Sword","The Legend of Zelda: Skyward Sword","The Legend of Zelda: Skyward Sword","The Legend of Zelda: Skyward Sword","1.0","1.0","The Legend of Zelda: Skyward Sword","The Legend of Zelda: Skyward Sword","The Legend of Zelda: Skyward Sword","The Legend of Zelda: Skyward Sword","1.0","1.0","WII","Wii","WII","Wii","0.0","0.0","PS3","PS3","PS3","PS3","1.0","1.0","WII","Wii","WII","Wii","1.0","1.0","2013-10-10T00:00","2013-09-17T00:00","2013-10-10T00:00","2013-09-17T00:00","1.0","1.0","Take-Two Interactive Japan","Rockstar Games","Take-Two Interactive Japan","Rockstar Games","0.0","0.0","Take-Two Interactive Japan","Rockstar Games","Take-Two Interactive Japan","Rockstar Games","0.0","0.0","Take-Two Interactive Japan","Rockstar Games","Take-Two Interactive Japan","Rockstar Games","0.1923076923076923","0.1923076923076923"
"WekaMatchingRule","jpntop_183","vga_games_json10334",,,"Monster Hunter Freedom","SD Gundam G Generation Genesis","Monster Hunter Freedom","SD Gundam G Generation Genesis","0.0","0.0","Monster Hunter Freedom","SD Gundam G Generation Genesis","Monster Hunter Freedom","SD Gundam G Generation Genesis","0.0","0.0","Famicom Mini 01: Super Mario Bros. [1/1][20th Anniversary Reprint]","LEGO Star Wars: The Video Game","Famicom Mini 01: Super Mario Bros. [1/1][20th Anniversary Reprint]","LEGO Star Wars: The Video Game","0.19999999999999996","0.19999999999999996","PSP","PSV","PSP","PSV","0.0","0.0","PSP","PSV","PSP","PSV","0.0","0.0","PSP","PSV","PSP","PSV","0.6666666666666667","0.6666666666666667","2005-01-12T00:00","2016-11-22T00:00","2005-01-12T00:00","2016-11-22T00:00","0.0","0.0","Capcom","Namco Bandai Games","Capcom","Namco Bandai Games","0.0","0.0","Capcom","Namco Bandai Games","Capcom","Namco Bandai Games","0.0","0.0","Capcom","Namco Bandai Games","Capcom","Namco Bandai Games","0.2222222222222222","0.2222222222222222"
